Date,Close,High,Low,Open,Volume
2007-06-22,2.8073995113372803,3.0433839662415525,2.7260257391687523,3.037959018206228,19183740
2007-06-25,2.8616483211517334,2.902335088799366,2.793837041739013,2.8480860652691895,1731701
2007-06-26,2.9158973693847656,2.94302165302826,2.853510597864258,2.899622530181946,1603440
2007-06-27,2.9158973693847656,2.9674342481033933,2.848085651463318,2.9674342481033933,951387
2007-06-28,3.0379583835601807,3.0379583835601807,2.9294598938809555,2.953871818669126,1521457
2007-06-29,3.013546943664551,3.105770607476886,3.0108341335061013,3.0243968392143925,511312
2007-07-02,3.132894277572632,3.1627313723356267,3.0379582707636614,3.0515205254248547,2374221
2007-07-03,3.1139068603515625,3.173580817264148,3.0596576251923713,3.1681558713301707,792100
2007-07-04,3.1057698726654053,3.1057698726654053,3.051520407751382,3.0894950331911986,356358
2007-07-05,3.1573071479797363,3.160019285294467,3.0650832702471784,3.105770261942093,1033543
2007-07-06,3.244105577468872,3.254955022524308,3.1193322515384363,3.1247571982467695,3881639
2007-07-10,3.3092057704925537,3.390579548740812,3.2441066133855347,3.2441066133855347,1680917
2007-07-11,3.3905794620513916,3.3905794620513916,3.2088442543881537,3.3363299790320062,969066
2007-07-12,3.4312655925750732,3.4421154864290564,3.3634538680779897,3.3634538680779897,597975
2007-07-13,3.523489236831665,3.58045083958687,3.442115262403532,3.442115262403532,891069
2007-07-16,3.499077796936035,3.5397647923779787,3.4312660631392435,3.5397647923779787,508365
2007-07-17,3.5072145462036133,3.5777386349898217,3.4204158401441513,3.4719527259911422,605081
2007-07-18,3.5262014865875244,3.580450954061152,3.4448277337383173,3.512639231809426,583762
2007-07-19,3.5885889530181885,3.6618256361178463,3.51535226991853,3.5804516434207416,790020
2007-07-20,3.729636907577514,3.729636907577514,3.461102809910296,3.6591123708738,1935533
2007-07-23,3.7133631706237793,3.743200052371051,3.642838612945234,3.6753883053288554,563483
2007-07-24,3.602151393890381,3.688950344202569,3.4583912699496437,3.594014307552702,959360
2007-07-25,3.5262014865875244,3.618425357112074,3.39329085172868,3.5262014865875244,1185897
2007-07-26,3.377016305923462,3.569600897864059,3.3498915734229935,3.4719523092235858,397783
2007-07-27,3.3092057704925537,3.4665286027291153,3.200707025860398,3.4665286027291153,406449
2007-07-30,3.4719531536102295,3.4719531536102295,3.2549556891934333,3.4692403434295116,912215
2007-07-31,3.377016305923462,3.523489188884173,3.31191672374173,3.523489188884173,809779
2007-08-01,3.2549548149108887,3.3498914883416067,3.1193320525755532,3.29564180053791,817232
2007-08-02,3.3363287448883057,3.4448274466115647,3.282079730297574,3.3363287448883057,612188
2007-08-03,3.2549548149108887,3.390578249788027,3.222405585098233,3.3878656645165717,443368
2007-08-06,3.2278316020965576,3.3498925994639035,3.1193330872238114,3.3363298927886285,885350
2007-08-07,3.3119170665740967,3.3770166554945975,3.1328944860813404,3.2685179384421086,630213
