Date,Close,High,Low,Open,Volume
2005-01-03,1.7791507244110107,1.8028725571985391,1.7521936895889834,1.7532721930992925,2694600
2005-01-04,1.7360206842422483,1.7937086290254296,1.7360206842422483,1.7791519069254005,5947200
2005-01-05,1.7090636491775513,1.74195123558302,1.617410549251477,1.74195123558302,4584600
2005-01-06,1.6874977350234983,1.7090631825591551,1.6201057500366332,1.708523930684578,3634200
2005-01-07,1.6713237762451172,1.722541913204166,1.6578455627005253,1.6874979409951605,1360800
2005-01-10,1.6281923055648804,1.672940637550268,1.620105380270919,1.672940637550268,2926800
2005-01-11,1.6335831880569458,1.6551483128075375,1.609860902989083,1.638435371975458,2970000
2005-01-12,1.6443668603897097,1.6653932105603693,1.6017749081671102,1.6449061122709892,1711800
2005-01-13,1.6422100067138672,1.6848019549255748,1.6341229259869832,1.6502970874407514,761400
2005-01-14,1.6713237762451172,1.671323776245117,1.6174103050736832,1.6395148529336938,2282400
2005-01-17,1.6659319400787354,1.6891145192642285,1.6497577821733471,1.6632359900141682,615600
2005-01-18,1.679410457611084,1.7144545757005334,1.6459840949565383,1.6497580863968315,1654200
2005-01-19,1.7306287288665771,1.730628728866577,1.6821063963426417,1.6821063963426417,2268000
2005-01-20,1.6767148971557615,1.730628666574337,1.6497581666947114,1.730628666574337,2466000
2005-01-21,1.6443668603897097,1.6874977559970887,1.62226231495299,1.682106471170291,2554200
2005-01-24,1.6874977350234983,1.7036717435511173,1.6389754009441468,1.644366839952185,2223000
2005-01-26,1.6918110847473145,1.718228566822872,1.679950010735648,1.718228566822872,820800
2005-01-27,1.6605409383773804,1.6799498404073214,1.6389753374292038,1.6799498404073214,3128400
2005-01-28,1.636279582977295,1.6713233929001712,1.6174099340946575,1.6713233929001712,3558600
2005-01-31,1.6659319400787354,1.6702448740388771,1.636818517548317,1.6605405026942055,1265400
2005-02-01,1.621723771095276,1.665933189766473,1.621184518978566,1.665933189766473,4446000
2005-02-02,1.7090636491775513,1.7090636491775515,1.6254976328473925,1.6281931217149777,3434400
2005-02-03,1.7629770040512085,1.776994468210128,1.7052892374991295,1.7085239775941676,11455200
2005-02-04,1.8443875312805176,1.8465442316000191,1.7527344003804088,1.7527344003804088,8697600
2005-02-09,1.860021471977234,1.8654126020487145,1.787238053923424,1.860021471977234,2532600
2005-02-10,1.8546299934387207,1.8546299934387207,1.8168902327728929,1.8330643938799287,4597200
2005-02-11,1.8438470363616943,1.8519341158870428,1.800177053721952,1.843847036361694,3072600
2005-02-14,1.8061072826385496,1.8427683776698152,1.7969420088807335,1.8427683776698152,11331000
2005-02-15,1.9139347076416016,1.9139347076416011,1.7845418939205735,1.799637858440619,7059600
2005-02-16,1.8875172138214111,1.93118719739983,1.876195394791491,1.925256507755669,8971200
2005-02-17,1.9408925771713257,1.965153672686654,1.920405165911319,1.920405165911319,6381000
2005-02-18,1.9948070049285889,1.997502957712128,1.938197549415119,1.962458810741616,5410800
2005-02-21,1.9198664426803589,1.9975022348836855,1.9198664426803589,1.9948062830757205,8323200
2005-02-22,1.8034125566482544,1.9139354580527768,1.789934033649047,1.8061081995487849,11269800
