Date,Close,High,Low,Open,Volume
2005-01-03,7.831759452819824,8.255097608720492,7.786401167585327,8.194620543921308,4843800
2005-01-04,7.515767574310303,7.937593940261736,7.487041177831257,7.86350990490871,6246000
2005-01-05,7.529374599456787,7.589851668036165,7.411445386324305,7.573221074360175,5421600
2005-01-06,7.332826137542725,7.561126843128678,7.290492764699147,7.561126843128678,4427550
2005-01-07,7.302586555480957,7.514255975495166,7.196751845473853,7.393301835816514,4783950
2005-01-10,7.317704677581787,7.423539368677724,7.1589526409378825,7.393300514737885,6381000
2005-01-11,7.452267169952393,7.512744240420606,7.295027565351287,7.343408832417733,3497400
2005-01-12,7.650328159332275,7.650328159332275,7.3343365217831105,7.502159449820433,3746700
2005-01-13,8.096346855163574,8.111466285999425,7.697198942103036,7.697198942103036,7976700
2005-01-14,8.209741592407227,8.209741592407227,7.925499893257487,7.996560966891913,5235300
2005-01-17,8.164384841918945,8.224861276433938,8.103907758556943,8.164384841918945,1914750
2005-01-18,7.998070240020752,8.135654956579918,7.939104990725804,8.073666081266126,3933900
2005-01-19,8.058547973632812,8.103905611927857,7.982951477243178,8.014702148473129,1919700
2005-01-20,7.86199951171875,7.934571747024472,7.786403000710647,7.934571747024472,3242250
2005-01-21,7.8241987228393555,7.96934314043661,7.728947374367794,7.93608066178833,3141000
2005-01-24,7.8332719802856445,7.90735601833419,7.756163666970899,7.816640088438719,2918700
2005-01-26,7.907354831695557,8.164381855326381,7.883163877430587,7.951200003583576,4277700
2005-01-27,7.763723850250244,7.875605820677714,7.654865506424518,7.680567630233167,6599700
2005-01-28,7.93759298324585,7.93759298324585,7.665447182813916,7.801520083029883,3944700
2005-01-31,8.088785171508789,8.103904598665643,7.998069906261176,8.00411780689327,1512000
2005-02-01,8.088785171508789,8.217298355801782,8.04645116477765,8.073665744351935,5483250
2005-02-02,8.383612632751465,8.383612632751465,8.088787607485392,8.088787607485392,5794650
2005-02-03,8.481886863708496,8.512125724357034,8.285336864880575,8.38814730408368,4225950
2005-02-04,8.617959022521973,8.617959022521973,8.46676667928601,8.481886108263659,2638800
2005-02-09,8.76763916015625,8.76763916015625,8.519683650487096,8.542362792938361,2104650
2005-02-10,8.766125679016113,8.766125679016113,8.481884114589844,8.643659760545926,3687300
