Date,Close,High,Low,Open,Volume
2011-05-02,4.094327926635742,4.131661951702015,4.007214348784882,4.007214348784882,31433339
2011-05-03,4.056992530822754,4.154061751026582,4.032103183956773,4.106771650902773,3779860
2011-05-04,4.1017937660217285,4.1017937660217285,4.061970728400677,4.061970728400677,4400976
2011-05-05,4.076904296875,4.084370929674718,4.061970604927547,4.084370929674718,3940079
2011-05-06,4.047037601470947,4.076905419941568,3.982324776422846,4.069438785085013,4341343
2011-05-09,4.0072150230407715,4.04454948073707,3.9922813252318887,4.034593824313875,74954
2011-05-10,4.0072150230407715,4.0072150230407715,4.0072150230407715,4.0072150230407715,0
2011-05-11,4.081881999969482,4.106771344981408,4.044547982451594,4.044547982451594,700506
2011-05-12,4.086861610412598,4.086861610412598,4.0321040128158625,4.037082480099737,826238
2011-05-13,4.069438934326172,4.081883184094096,4.042060135253033,4.081883184094096,791033
2011-05-16,4.069438934326172,4.069438934326172,4.069438934326172,4.069438934326172,0
2011-05-17,4.0072150230407715,4.019660126504993,3.987303710194384,4.0072150230407715,621115
2011-05-18,3.932544708251953,4.014680230146969,3.925078075178605,3.99476892438602,2499191
2011-05-19,3.940011501312256,3.977345943199127,3.9225887901882497,3.932544442395681,1589969
2011-05-20,3.9673914909362793,3.979835740198351,3.860366598531516,3.9350350785408703,1180802
2011-05-23,3.9524569511413574,3.9524569511413574,3.870321427491762,3.922589139165835,982505
2011-05-24,3.9001896381378174,3.9823247528136543,3.8603665909933023,3.969880503575882,3765132
2011-05-25,3.783207893371582,3.895211229862657,3.780718447143997,3.895211229862657,2084635
2011-05-26,3.9151222705841064,3.9201007368956153,3.778230435069916,3.778230435069916,1326292
2011-05-27,3.932544708251953,3.957434479975186,3.8628547117406007,3.8802765713463914,1866939
2011-05-30,3.9698798656463623,3.97734649925882,3.882766297847269,3.882766297847269,523404
2011-05-31,3.9823250770568848,3.982325077056884,3.895212340862795,3.982325077056884,4039227
2011-06-01,4.032103061676025,4.04952577449306,3.927567637469907,3.949967537352304,1578474
2011-06-02,4.081881999969482,4.106771344981408,3.982323767225731,3.982323767225731,1556561
2011-06-03,4.156550884246826,4.156550884246826,4.03210329382967,4.03210329382967,1455975
2011-06-06,4.156550884246826,4.186419124535235,4.096816109062282,4.12419447663052,1172180
2011-06-07,4.154062271118164,4.173974006912746,4.086861281975238,4.131661941403855,2128461
2011-06-08,4.12668514251709,4.151574497416575,4.089350257471474,4.149085476656987,1175773
2011-06-09,4.256109237670898,4.298421300134315,4.106771869482478,4.109261315919244,4055752
2011-06-10,4.268553733825684,4.268553733825684,4.136639524932832,4.218774618143317,1666486
2011-06-13,4.305887222290039,4.42037870532313,4.256108112717928,4.268553209871931,2960088
2011-06-14,4.261087894439697,4.3681127785949245,4.1490845435367465,4.330777901945843,2215755
2011-06-15,4.203840732574463,4.256108870888262,4.161529100105454,4.256108870888262,1726478
2011-06-16,4.181441307067871,4.198864023591918,3.979835770010244,4.10677240015106,2155045
2011-06-17,4.106771945953369,4.166507150149895,3.994769450661591,4.156551069609764,852103
2011-06-20,4.032103061676025,4.081882180246403,3.989791002747824,4.064459467429369,861443
2011-06-21,4.131661891937256,4.151573627493444,4.004724844234124,4.007214290820265,669253
2011-06-22,4.044548511505127,4.151573391212803,4.042059491408749,4.071926453521039,1170384
2011-06-24,4.032103061676025,4.139127932110913,4.009702735445584,4.076904566832996,675360
2011-06-27,3.9823250770568848,4.099306060324545,3.9375244118391906,4.099306060324545,1055788
2011-06-28,4.042059898376465,4.042059898376465,3.964901973012568,3.984814135788411,1130150
