Date,Close,High,Low,Open,Volume
2012-03-14,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,754
2012-03-15,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-16,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,5908
2012-03-19,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-20,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-21,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-22,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-23,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-26,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-27,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-28,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-03-29,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,16594
2012-03-30,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-02,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-03,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-04,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-05,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-09,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-10,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-11,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-12,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-13,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-16,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-17,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-18,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-19,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-20,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-23,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-24,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-25,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-26,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-27,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-04-30,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-02,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-03,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-04,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-07,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-08,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-09,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-10,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-11,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-14,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-15,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-16,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-17,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-18,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-21,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-22,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-23,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-24,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-25,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-28,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-29,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-30,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-05-31,2.045832872390747,2.045832872390747,2.045832872390747,2.045832872390747,0
2012-06-01,1.4541150331497192,1.4541150331497192,1.4478205969891056,1.4478205969891056,251
2012-06-04,1.4541150331497192,1.4541150331497192,1.4541150331497192,1.4541150331497192,0
2012-06-05,1.4541150331497192,1.4541150331497192,1.4541150331497192,1.4541150331497192,0
2012-06-06,1.4541150331497192,1.4541150331497192,1.4541150331497192,1.4541150331497192,0
2012-06-08,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,5028
2012-06-11,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-12,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-13,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-14,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-15,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-18,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-19,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-20,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-21,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,2765
2012-06-22,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,251
2012-06-25,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,4399
2012-06-26,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,125
2012-06-27,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-28,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-06-29,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-02,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-03,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-04,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,4651
2012-07-05,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-06,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-10,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-11,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-12,1.3848713636398315,1.3848713636398315,1.2589739669453013,1.2589739669453013,3519
2012-07-13,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-16,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-17,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-18,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-19,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-20,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-23,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-24,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-25,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-26,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-27,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-30,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-07-31,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,394
2012-08-01,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-02,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-03,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-06,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-07,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-08,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-09,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-10,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-13,1.2589740753173828,1.2589740753173828,1.2589740753173828,1.2589740753173828,0
2012-08-14,1.3848713636398315,1.3848713636398315,1.265269251862052,1.265269251862052,36
2012-08-15,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-08-16,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
2012-08-17,1.3848713636398315,1.3848713636398315,1.3848713636398315,1.3848713636398315,0
