Date,Close,High,Low,Open,Volume
2005-01-03,2.2474172115325928,2.335691672678266,2.2471787632585847,2.3261484630920335,30044800
2005-01-04,2.220696449279785,2.280818360403206,2.218787770952925,2.26626500669867,37667200
2005-01-05,2.212106943130493,2.2469394934886244,2.1901576947439776,2.2259445839912875,30873600
2005-01-06,2.2187869548797607,2.23071591700277,2.1925432746134432,2.2240357273373275,28224000
2005-01-07,2.2285690307617188,2.249802571061556,2.207096860227744,2.2233202577399096,25980800
2005-01-10,2.1997013092041016,2.2533816574636316,2.189203942652468,2.2426456606203575,34800000
2005-01-11,2.2235589027404785,2.2421682401978993,2.1901579478666395,2.206858425303559,27888000
2005-01-12,2.211629629135132,2.242167926784973,2.167969763646713,2.226182978305114,34035200
2005-01-13,2.2333407402038574,2.237873804944419,2.20447266806047,2.2257062102322305,54348800
2005-01-14,2.2450320720672607,2.2498037691834747,2.211630920340296,2.2331031023091756,44460800
2005-01-17,2.2307162284851074,2.2605386379568335,2.2304775982433016,2.2426451922737978,35737600
2005-01-18,2.2068588733673096,2.2202192580294353,2.190396840821769,2.208528921450075,27420800
2005-01-19,2.2199811935424805,2.224752708311981,2.1999404310630117,2.2128237393666086,44195200
2005-01-20,2.1698782444000244,2.2068581016140594,2.1627209759860837,2.2068581016140594,29532800
2005-01-21,2.173457384109497,2.197315314082206,2.1546095975884696,2.178229079316975,25958400
2005-01-24,2.2018485069274902,2.2171175684352664,2.1710717536323116,2.202087137207116,14412800
2005-01-26,2.2474172115325928,2.2543360339320717,2.225945217490548,2.225945217490548,34812800
2005-01-27,2.242645263671875,2.264117435579426,2.2199803045604063,2.239782246743686,39171200
2005-01-28,2.2140166759490967,2.240260370831998,2.202087707182176,2.237874613482938,27833600
2005-01-31,2.2259457111358643,2.240260437678981,2.216402499433245,2.2283314685561133,13459200
2005-02-01,2.2378745079040527,2.2521892333446907,2.2259455396999193,2.2495648457780524,39702400
2005-02-02,2.27127456665039,2.2784320175245276,2.237873614628517,2.242645127196917,31520000
