Date,Close,High,Low,Open,Volume
2005-01-03,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-04,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-05,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-06,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-07,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-10,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-11,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-12,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-13,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-14,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-17,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-18,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-19,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-20,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-21,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-24,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-26,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-27,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-28,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-01-31,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-01,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-02,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-03,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-04,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-09,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-10,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-11,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-14,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
2005-02-15,4547.89306640625,4547.89306640625,4547.89306640625,4547.89306640625,0
